1,730,-0.873766,-0.779666,0.62445,0.485444,0.256465,0.0481296,0.0497534,0.128879,10.0511,1.41981,-0.755383,0.346974
1,481,0.472997,0.680403,-0.583039,0.862749,-0.947539,0.971495,0.263454,1.49123,-0.851657,0.514047,-5.17231,0.945976
1,764,0.738949,-0.664059,-0.0328238,-0.799349,13.98,0.367039,-0.684452,-0.194775,-0.328834,0.477045,-0.683823,0.644216
1,412,0.028011,-0.779666,5.39781,0.485444,0.882421,0.0481296,-0.594521,0.128879,0.443051,1.41981,0.92431,0.346974
1,1292,-0.782357,0.251519,0.350452,-0.219054,-0.319943,-0.677396,0.64029,0.747013,-0.533216,-0.375313,12.6064,-0.0537
1,505,1.57134,0.680403,0.689837,0.862749,-0.102074,0.971495,-0.652156,1.49123,0.894816,0.514047,-0.94805,0.945976
1,1065,-0.873766,0.771619,0.62445,-0.838465,0.256465,-0.728085,0.0497534,0.00846112,10.0511,-0.118962,-0.755383,-0.29477
1,226,5.32446,-0.422941,-0.0388238,-0.688381,0.0907764,-0.947453,-0.291518,0.763797,0.966707,0.908258,-0.719478,0.0590351
1,479,0.603327,-0.610311,0.184751,-0.830044,-0.644848,0.560356,-0.348736,0.355187,10.7452,1.64377,0.605433,-0.163812
1,221,1.33389,0.658188,19.0553,-0.383585,-0.823012,0.000597239,0.832437,-0.611975,0.454497,-0.0648576,-0.57347,0.355325
1,235,1.33389,-0.664059,18.0553,-0.799349,-0.823012,0.367039,0.832437,-0.194775,0.454497,0.477045,-0.57347,0.644216
1,545,0.603327,0.0807803,0.184751,-0.632016,-0.644848,0.258624,-0.348736,-0.68307,10.7452,0.257937,0.605433,0.570203
1,497,-0.107606,0.771619,15.2104,-0.838465,0.740087,-0.728085,-0.0596839,0.00846112,0.133244,-0.118962,-0.263399,-0.29477
1,448,1.33389,17.3567,18.0553,-0.793409,-0.823012,1.73877,0.832437,0.464042,0.454497,-0.201452,-0.57347,-0.945699
1,1145,0.028011,0.0807803,5.39781,-0.632016,1.88242,0.258624,0.405479,-0.68307,1.44305,0.257937,0.92431,0.570203
1,841,1.57134,0.771619,0.689837,-0.838465,-0.102074,-0.728085,-0.652156,0.00846112,0.894816,-0.118962,-0.94805,-0.29477
1,212,0.603327,-0.779666,0.184751,0.485444,0.355152,0.0481296,-0.348736,0.128879,10.7452,1.41981,-0.394567,0.346974
1,387,-0.782357,0.0807803,0.350452,-0.632016,-0.319943,0.258624,0.64029,-0.68307,-0.533216,1.25794,12.6064,0.570203
1,540,-0.527003,0.680403,-0.583039,0.862749,-0.947539,0.971495,0.263454,1.49123,-0.851657,0.514047,-5.17231,0.945976
1,401,1.33389,0.658188,19.0553,-0.383585,-0.823012,0.000597239,0.832437,-0.611975,0.454497,0.935142,-0.57347,0.355325
1,164,1.33389,0.251519,18.0553,-0.219054,-0.823012,-0.677396,0.832437,0.747013,0.454497,-0.375313,-0.57347,-0.0537
1,872,1.33389,-0.779666,18.0553,0.485444,-0.823012,0.0481296,0.832437,0.128879,0.454497,1.41981,-0.57347,0.346974
1,296,-0.782357,0.0807803,0.350452,-0.632016,-0.319943,0.258624,0.64029,-0.68307,-0.533216,0.257937,12.6064,0.570203
1,554,-0.215637,-0.197995,0.729019,-0.908999,0.664193,-0.143232,1.27562,19.1732,0.464221,-0.058445,-1.14448,0.574085
1,429,-0.621199,0.595848,-0.239538,-0.329605,-0.606021,-0.86471,-8.48819,0.733867,-0.81826,-0.163535,0.293239,0.328181
1,902,1.57134,0.0807803,0.689837,-0.632016,-0.102074,0.258624,-0.652156,-0.68307,0.894816,0.257937,-0.94805,0.570203
1,1188,0.028011,0.0807803,5.39781,-0.632016,0.882421,0.258624,-0.594521,-0.68307,0.443051,1.25794,0.92431,0.570203
1,1396,0.028011,0.658188,5.39781,-0.383585,0.882421,0.000597239,-0.594521,-0.611975,0.443051,0.935142,0.92431,0.355325
1,307,0.472997,0.251519,-0.583039,-0.219054,-0.947539,-0.677396,0.263454,0.747013,-0.851657,-0.375313,-5.17231,-0.0537
1,459,0.603327,0.680403,0.184751,0.862749,-0.644848,0.971495,-0.348736,1.49123,10.7452,1.51405,0.605433,0.945976
1,776,1.33389,0.658188,18.0553,-0.383585,-0.823012,0.000597239,0.832437,-0.611975,0.454497,-0.0648576,-0.57347,0.355325
1,350,1.33389,1.08078,19.0553,-0.632016,-0.823012,0.258624,0.832437,-0.68307,0.454497,0.257937,0.42653,0.570203
1,473,1.33389,0.680403,18.0553,0.862749,-0.823012,0.971495,0.832437,1.49123,1.4545,0.514047,-0.57347,1.94598
1,338,-0.571416,0.100509,0.342843,-0.210965,0.745515,0.646737,0.0371416,-11.8196,0.36664,-0.121736,0.792525,0.0665227
1,555,0.472997,1.77162,-0.583039,-0.838465,-0.947539,-0.728085,0.263454,0.00846112,-0.851657,-0.118962,-5.17231,-0.29477
1,344,5.32446,0.680403,-0.0388238,0.862749,0.0907764,0.971495,-0.291518,1.49123,0.966707,0.514047,-0.719478,0.945976
1,620,0.738949,-0.779666,-0.0328238,0.485444,13.98,0.0481296,-0.684452,1.12888,-0.328834,1.41981,-0.683823,1.34697
1,404,0.738949,0.0807803,-0.0328238,-0.632016,13.98,0.258624,-0.684452,-0.68307,-0.328834,1.25794,-0.683823,0.570203
1,565,-0.107606,-0.779666,15.2104,0.485444,0.740087,0.0481296,-0.0596839,0.128879,0.133244,1.41981,-0.263399,0.346974
1,590,-0.215637,0.0807803,0.729019,-0.632016,0.664193,0.258624,1.27562,-0.68307,0.464221,0.257937,-1.14448,0.570203
1,665,-0.873766,1.6804,0.62445,0.862749,0.256465,0.971495,0.0497534,1.49123,10.0511,0.514047,-0.755383,0.945976
1,301,-0.215637,0.771619,0.729019,0.161535,0.664193,0.271915,1.27562,0.00846112,0.464221,-0.118962,-1.14448,-0.29477
1,284,-0.782357,-0.779666,0.350452,0.485444,-0.319943,0.0481296,0.64029,0.128879,-0.533216,1.41981,12.6064,0.346974
1,283,0.304423,11.7341,0.206526,0.879019,0.49893,-0.996864,-0.985346,-0.508352,-0.750458,0.320138,-0.0231755,-0.807137
1,328,-0.782357,0.680403,0.350452,0.862749,-0.319943,0.971495,0.64029,1.49123,-0.533216,0.514047,12.6064,0.945976
1,470,-0.498554,0.286933,0.208937,0.273872,-0.580098,0.846274,-0.33801,-0.190867,-0.406219,2.59543,0.715516,-0.690554
1,298,5.32446,0.771619,-0.0388238,-0.838465,0.0907764,-0.728085,-0.291518,0.00846112,0.966707,-0.118962,-0.719478,-0.29477
